case_id,prefix,model_type,cluster_rank,target_k,selected_member_position,global_index,eligible_row,resp,n_shapes_in_cluster,base_grid,source_top10_jsonl,source_shapes_npz,source_occluder_config,output_png,status,error
ns_cow_202,shape,resnet50_geirhos_tl,1.0,72.0,0,6769.0,6769.0,0.9999999999997585,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_cow_202/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_202/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_202/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_cow_202_representative.png,ok,
ns_cow_205,shape,resnet50_geirhos_tl,1.0,70.0,0,6695.0,6695.0,0.999998876572255,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_cow_205/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_205/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_205/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_cow_205_representative.png,ok,
ns_cow_350,shape,resnet50_geirhos_tl,1.0,56.0,0,9106.0,9106.0,1.0,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_cow_350/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_350/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_cow_350_representative.png,ok,
ns_cow_510,shape,resnet50_geirhos_tl,1.0,36.0,0,4244.0,4244.0,0.9999999995813198,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_cow_510/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_510/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_cow_510_representative.png,ok,
ns_cow_780,shape,resnet50_geirhos_tl,1.0,51.0,0,6178.0,6178.0,0.9999999997411068,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_cow_780/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_cow_780/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_cow_780_representative.png,ok,
ns_dog_105,shape,resnet50_geirhos_tl,1.0,76.0,0,5285.0,5285.0,0.999997774553041,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_dog_105/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_dog_105/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_dog_105/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_dog_105_representative.png,ok,
ns_dog_214,shape,resnet50_geirhos_tl,1.0,9.0,0,5015.0,5015.0,0.9996835501662533,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_dog_214/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_dog_214/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_dog_214/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_dog_214_representative.png,ok,
ns_dog_350,shape,resnet50_geirhos_tl,1.0,41.0,0,4004.0,4004.0,0.999999785760929,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_dog_350/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_dog_350/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_dog_350/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_dog_350_representative.png,ok,
ns_dog_69,shape,resnet50_geirhos_tl,1.0,4.0,0,4870.0,4870.0,0.9999999999801616,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_dog_69/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_dog_69/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_dog_69/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_dog_69_representative.png,ok,
ns_dog_780,shape,resnet50_geirhos_tl,,,0,,,,,,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_dog_780/top10_clusters.jsonl,,,,failed,Missing shapes_xy.npz: /home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_dog_780/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz
ns_elephant_100,shape,resnet50_geirhos_tl,1.0,10.0,0,8.0,8.0,0.32304297121447556,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_elephant_100/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_100/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_100/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_elephant_100_representative.png,ok,
ns_elephant_109,shape,resnet50_geirhos_tl,1.0,70.0,0,2598.0,2598.0,0.999998910203996,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_elephant_109/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_109/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_109/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_elephant_109_representative.png,ok,
ns_elephant_350,shape,resnet50_geirhos_tl,1.0,15.0,0,154.0,154.0,0.9999719717220446,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_elephant_350/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_350/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_elephant_350_representative.png,ok,
ns_elephant_47,shape,resnet50_geirhos_tl,1.0,38.0,0,4218.0,4218.0,0.999999999994408,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_elephant_47/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_47/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_elephant_47_representative.png,ok,
ns_elephant_780,shape,resnet50_geirhos_tl,1.0,12.0,0,9250.0,9250.0,1.0,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_elephant_780/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_780/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_elephant_780/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_elephant_780_representative.png,ok,
ns_lion_350,shape,resnet50_geirhos_tl,1.0,59.0,0,4351.0,4351.0,0.9999999998301519,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_350/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_lion_350/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_lion_350/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_lion_350_representative.png,ok,
ns_lion_560,shape,resnet50_geirhos_tl,1.0,24.0,0,5492.0,5492.0,0.9999999996585416,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_560/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_lion_560/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_lion_560/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_lion_560_representative.png,ok,
ns_lion_650,shape,resnet50_geirhos_tl,1.0,25.0,0,4340.0,4340.0,0.9999999965115479,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_650/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_lion_650/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_lion_650/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_lion_650_representative.png,ok,
ns_lion_780,shape,resnet50_geirhos_tl,1.0,67.0,0,5586.0,5586.0,0.9910682403097818,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_780/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_lion_780/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_lion_780/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_lion_780_representative.png,ok,
ns_lion_801,shape,resnet50_geirhos_tl,1.0,53.0,0,8358.0,8358.0,1.0,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_801/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_lion_801/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/ns_lion_801/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_ns_lion_801_representative.png,ok,
s_bird_111,shape,resnet50_geirhos_tl,1.0,18.0,0,9320.0,9320.0,1.0,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_111/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_111/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_111/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_s_bird_111_representative.png,ok,
s_bird_117,shape,resnet50_geirhos_tl,1.0,59.0,0,6033.0,6033.0,1.0,25.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_117/top10_clusters.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_geirhos_tl/size_32/generated/shapes_xy.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_geirhos_tl/size_32/generated/source_occluder_config.json,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/representative_shape_plots_size32/shape_s_bird_117_representative.png,ok,
