case_id,model_type,occluder_size,stride,y0,x0,y_center,x_center,baseline_pred_class,baseline_pred_class_name,post_occlusion_pred_class,post_occlusion_pred_class_name,baseline_target_logit,post_occlusion_target_logit,target_logit_drop,baseline_confidence,post_occlusion_confidence,prediction_changed,baseline_class_still_top1
s_bird_17,shape_biased,8,4,216,148,220.0,152.0,5,bird,5,bird,5.135880470275879,5.11257791519165,0.023302555084228516,0.27608194947242737,0.26367413997650146,0,1
s_bird_17,shape_biased,8,4,216,152,220.0,156.0,5,bird,5,bird,5.135880470275879,5.090132713317871,0.04574775695800781,0.27608194947242737,0.25939464569091797,0,1
s_bird_17,shape_biased,8,4,216,156,220.0,160.0,5,bird,5,bird,5.135880470275879,5.1020097732543945,0.033870697021484375,0.27608194947242737,0.2611958086490631,0,1
s_bird_17,shape_biased,8,4,216,160,220.0,164.0,5,bird,5,bird,5.135880470275879,5.0816826820373535,0.05419778823852539,0.27608194947242737,0.2591931223869324,0,1
s_bird_17,shape_biased,8,4,216,164,220.0,168.0,5,bird,5,bird,5.135880470275879,5.064581394195557,0.07129907608032227,0.27608194947242737,0.2576006352901459,0,1
s_bird_17,shape_biased,8,4,216,168,220.0,172.0,5,bird,5,bird,5.135880470275879,5.069261074066162,0.0666193962097168,0.27608194947242737,0.25779426097869873,0,1
s_bird_17,shape_biased,8,4,216,172,220.0,176.0,5,bird,5,bird,5.135880470275879,5.078514575958252,0.05736589431762695,0.27608194947242737,0.25985634326934814,0,1
s_bird_17,shape_biased,8,4,216,176,220.0,180.0,5,bird,5,bird,5.135880470275879,5.07742977142334,0.05845069885253906,0.27608194947242737,0.25898274779319763,0,1
s_bird_17,shape_biased,8,4,216,180,220.0,184.0,5,bird,5,bird,5.135880470275879,5.051851272583008,0.0840291976928711,0.27608194947242737,0.2560141086578369,0,1
s_bird_17,shape_biased,8,4,216,184,220.0,188.0,5,bird,5,bird,5.135880470275879,5.040380001068115,0.09550046920776367,0.27608194947242737,0.2539507746696472,0,1
s_bird_17,shape_biased,8,4,216,188,220.0,192.0,5,bird,5,bird,5.135880470275879,5.032039165496826,0.10384130477905273,0.27608194947242737,0.2532725930213928,0,1
s_bird_17,shape_biased,8,4,216,192,220.0,196.0,5,bird,5,bird,5.135880470275879,5.027768611907959,0.10811185836791992,0.27608194947242737,0.2522223889827728,0,1
s_bird_17,shape_biased,8,4,216,196,220.0,200.0,5,bird,5,bird,5.135880470275879,5.021759986877441,0.1141204833984375,0.27608194947242737,0.2513456642627716,0,1
s_bird_17,shape_biased,8,4,216,200,220.0,204.0,5,bird,5,bird,5.135880470275879,5.033336639404297,0.10254383087158203,0.27608194947242737,0.25247418880462646,0,1
s_bird_17,shape_biased,8,4,216,204,220.0,208.0,5,bird,5,bird,5.135880470275879,5.0449981689453125,0.0908823013305664,0.27608194947242737,0.25393810868263245,0,1
s_bird_17,shape_biased,8,4,216,208,220.0,212.0,5,bird,5,bird,5.135880470275879,5.056795120239258,0.0790853500366211,0.27608194947242737,0.2568286955356598,0,1
s_bird_17,shape_biased,8,4,216,212,220.0,216.0,5,bird,5,bird,5.135880470275879,5.060657024383545,0.07522344589233398,0.27608194947242737,0.25748395919799805,0,1
s_bird_17,shape_biased,8,4,216,216,220.0,220.0,5,bird,5,bird,5.135880470275879,5.052671432495117,0.08320903778076172,0.27608194947242737,0.25605276226997375,0,1
s_bird_17,shape_biased,16,8,0,0,8.0,8.0,5,bird,18,dolphin,5.135880470275879,4.696159362792969,0.43972110748291016,0.27608194947242737,0.26177579164505005,1,0
s_bird_17,shape_biased,16,8,0,8,8.0,16.0,5,bird,18,dolphin,5.135880470275879,4.619602203369141,0.5162782669067383,0.27608194947242737,0.27963656187057495,1,0
s_bird_17,shape_biased,16,8,0,16,8.0,24.0,5,bird,18,dolphin,5.135880470275879,4.620413780212402,0.5154666900634766,0.27608194947242737,0.28729450702667236,1,0
s_bird_17,shape_biased,16,8,0,24,8.0,32.0,5,bird,18,dolphin,5.135880470275879,4.691810607910156,0.44406986236572266,0.27608194947242737,0.28151631355285645,1,0
s_bird_17,shape_biased,16,8,0,32,8.0,40.0,5,bird,18,dolphin,5.135880470275879,4.682427883148193,0.45345258712768555,0.27608194947242737,0.2838631868362427,1,0
s_bird_17,shape_biased,16,8,0,40,8.0,48.0,5,bird,18,dolphin,5.135880470275879,4.695371150970459,0.4405093193054199,0.27608194947242737,0.28316250443458557,1,0
s_bird_17,shape_biased,16,8,0,48,8.0,56.0,5,bird,18,dolphin,5.135880470275879,4.7074127197265625,0.4284677505493164,0.27608194947242737,0.28610244393348694,1,0
s_bird_17,shape_biased,16,8,0,56,8.0,64.0,5,bird,18,dolphin,5.135880470275879,4.8157782554626465,0.3201022148132324,0.27608194947242737,0.25571978092193604,1,0
s_bird_17,shape_biased,16,8,0,64,8.0,72.0,5,bird,18,dolphin,5.135880470275879,4.832430839538574,0.3034496307373047,0.27608194947242737,0.26285359263420105,1,0
s_bird_17,shape_biased,16,8,0,72,8.0,80.0,5,bird,18,dolphin,5.135880470275879,4.832592010498047,0.30328845977783203,0.27608194947242737,0.24831520020961761,1,0
s_bird_17,shape_biased,16,8,0,80,8.0,88.0,5,bird,18,dolphin,5.135880470275879,4.763209342956543,0.37267112731933594,0.27608194947242737,0.24950435757637024,1,0
s_bird_17,shape_biased,16,8,0,88,8.0,96.0,5,bird,5,bird,5.135880470275879,4.888699531555176,0.24718093872070312,0.27608194947242737,0.2481047511100769,0,1
s_bird_17,shape_biased,16,8,0,96,8.0,104.0,5,bird,5,bird,5.135880470275879,4.9610772132873535,0.1748032569885254,0.27608194947242737,0.26192864775657654,0,1
s_bird_17,shape_biased,16,8,0,104,8.0,112.0,5,bird,5,bird,5.135880470275879,5.0799736976623535,0.05590677261352539,0.27608194947242737,0.27992984652519226,0,1
s_bird_17,shape_biased,16,8,0,112,8.0,120.0,5,bird,5,bird,5.135880470275879,5.219552993774414,-0.08367252349853516,0.27608194947242737,0.29502424597740173,0,1
s_bird_17,shape_biased,16,8,0,120,8.0,128.0,5,bird,5,bird,5.135880470275879,4.970195770263672,0.16568470001220703,0.27608194947242737,0.27019283175468445,0,1
s_bird_17,shape_biased,16,8,0,128,8.0,136.0,5,bird,5,bird,5.135880470275879,4.845048427581787,0.2908320426940918,0.27608194947242737,0.2570565342903137,0,1
s_bird_17,shape_biased,16,8,0,136,8.0,144.0,5,bird,5,bird,5.135880470275879,4.839630126953125,0.2962503433227539,0.27608194947242737,0.24380244314670563,0,1
s_bird_17,shape_biased,16,8,0,144,8.0,152.0,5,bird,5,bird,5.135880470275879,4.821791648864746,0.3140888214111328,0.27608194947242737,0.23981593549251556,0,1
s_bird_17,shape_biased,16,8,0,152,8.0,160.0,5,bird,5,bird,5.135880470275879,4.893558025360107,0.24232244491577148,0.27608194947242737,0.2516929507255554,0,1
s_bird_17,shape_biased,16,8,0,160,8.0,168.0,5,bird,5,bird,5.135880470275879,4.848995208740234,0.28688526153564453,0.27608194947242737,0.2467784583568573,0,1
s_bird_17,shape_biased,16,8,0,168,8.0,176.0,5,bird,5,bird,5.135880470275879,4.884522914886475,0.2513575553894043,0.27608194947242737,0.24775287508964539,0,1
s_bird_17,shape_biased,16,8,0,176,8.0,184.0,5,bird,18,dolphin,5.135880470275879,4.903871059417725,0.2320094108581543,0.27608194947242737,0.24987834692001343,1,0
s_bird_17,shape_biased,16,8,0,184,8.0,192.0,5,bird,5,bird,5.135880470275879,4.977766036987305,0.15811443328857422,0.27608194947242737,0.25710180401802063,0,1
s_bird_17,shape_biased,16,8,0,192,8.0,200.0,5,bird,5,bird,5.135880470275879,4.9890031814575195,0.14687728881835938,0.27608194947242737,0.25762829184532166,0,1
s_bird_17,shape_biased,16,8,0,200,8.0,208.0,5,bird,18,dolphin,5.135880470275879,4.922815322875977,0.21306514739990234,0.27608194947242737,0.2660732567310333,1,0
s_bird_17,shape_biased,16,8,0,208,8.0,216.0,5,bird,18,dolphin,5.135880470275879,4.946899890899658,0.1889805793762207,0.27608194947242737,0.25544285774230957,1,0
s_bird_17,shape_biased,16,8,8,0,16.0,8.0,5,bird,18,dolphin,5.135880470275879,4.754484176635742,0.3813962936401367,0.27608194947242737,0.2528322637081146,1,0
s_bird_17,shape_biased,16,8,8,8,16.0,16.0,5,bird,18,dolphin,5.135880470275879,4.736193656921387,0.3996868133544922,0.27608194947242737,0.25736698508262634,1,0
s_bird_17,shape_biased,16,8,8,16,16.0,24.0,5,bird,18,dolphin,5.135880470275879,4.694476127624512,0.4414043426513672,0.27608194947242737,0.27883344888687134,1,0
s_bird_17,shape_biased,16,8,8,24,16.0,32.0,5,bird,18,dolphin,5.135880470275879,4.740235328674316,0.3956451416015625,0.27608194947242737,0.273516446352005,1,0
s_bird_17,shape_biased,16,8,8,32,16.0,40.0,5,bird,18,dolphin,5.135880470275879,4.639965057373047,0.49591541290283203,0.27608194947242737,0.2923971116542816,1,0
s_bird_17,shape_biased,16,8,8,40,16.0,48.0,5,bird,18,dolphin,5.135880470275879,4.801059246063232,0.3348212242126465,0.27608194947242737,0.28628304600715637,1,0
s_bird_17,shape_biased,16,8,8,48,16.0,56.0,5,bird,18,dolphin,5.135880470275879,4.840114593505859,0.29576587677001953,0.27608194947242737,0.27144670486450195,1,0
s_bird_17,shape_biased,16,8,8,56,16.0,64.0,5,bird,18,dolphin,5.135880470275879,4.868990421295166,0.2668900489807129,0.27608194947242737,0.25166451930999756,1,0
s_bird_17,shape_biased,16,8,8,64,16.0,72.0,5,bird,18,dolphin,5.135880470275879,4.794954776763916,0.3409256935119629,0.27608194947242737,0.2455074042081833,1,0
s_bird_17,shape_biased,16,8,8,72,16.0,80.0,5,bird,18,dolphin,5.135880470275879,4.823037624359131,0.31284284591674805,0.27608194947242737,0.24574753642082214,1,0
s_bird_17,shape_biased,16,8,8,80,16.0,88.0,5,bird,18,dolphin,5.135880470275879,4.8196845054626465,0.3161959648132324,0.27608194947242737,0.24375806748867035,1,0
s_bird_17,shape_biased,16,8,8,88,16.0,96.0,5,bird,5,bird,5.135880470275879,4.771810531616211,0.36406993865966797,0.27608194947242737,0.23776905238628387,0,1
s_bird_17,shape_biased,16,8,8,96,16.0,104.0,5,bird,5,bird,5.135880470275879,4.843331813812256,0.29254865646362305,0.27608194947242737,0.2617540955543518,0,1
s_bird_17,shape_biased,16,8,8,104,16.0,112.0,5,bird,5,bird,5.135880470275879,5.087712287902832,0.048168182373046875,0.27608194947242737,0.2822154760360718,0,1
s_bird_17,shape_biased,16,8,8,112,16.0,120.0,5,bird,5,bird,5.135880470275879,5.4181318283081055,-0.28225135803222656,0.27608194947242737,0.3486383259296417,0,1
s_bird_17,shape_biased,16,8,8,120,16.0,128.0,5,bird,5,bird,5.135880470275879,5.037106513977051,0.09877395629882812,0.27608194947242737,0.2933812439441681,0,1
s_bird_17,shape_biased,16,8,8,128,16.0,136.0,5,bird,5,bird,5.135880470275879,4.8245697021484375,0.3113107681274414,0.27608194947242737,0.2620430588722229,0,1
s_bird_17,shape_biased,16,8,8,136,16.0,144.0,5,bird,5,bird,5.135880470275879,4.795334815979004,0.340545654296875,0.27608194947242737,0.239381343126297,0,1
s_bird_17,shape_biased,16,8,8,144,16.0,152.0,5,bird,18,dolphin,5.135880470275879,4.6971869468688965,0.4386935234069824,0.27608194947242737,0.2518354654312134,1,0
s_bird_17,shape_biased,16,8,8,152,16.0,160.0,5,bird,18,dolphin,5.135880470275879,4.739288806915283,0.3965916633605957,0.27608194947242737,0.2624901533126831,1,0
s_bird_17,shape_biased,16,8,8,160,16.0,168.0,5,bird,18,dolphin,5.135880470275879,4.762960910797119,0.37291955947875977,0.27608194947242737,0.2708885669708252,1,0
s_bird_17,shape_biased,16,8,8,168,16.0,176.0,5,bird,18,dolphin,5.135880470275879,4.885939598083496,0.2499408721923828,0.27608194947242737,0.2598603367805481,1,0
s_bird_17,shape_biased,16,8,8,176,16.0,184.0,5,bird,18,dolphin,5.135880470275879,4.895618915557861,0.24026155471801758,0.27608194947242737,0.2657899856567383,1,0
s_bird_17,shape_biased,16,8,8,184,16.0,192.0,5,bird,18,dolphin,5.135880470275879,4.923088550567627,0.21279191970825195,0.27608194947242737,0.25977814197540283,1,0
s_bird_17,shape_biased,16,8,8,192,16.0,200.0,5,bird,5,bird,5.135880470275879,4.974644660949707,0.16123580932617188,0.27608194947242737,0.2586335241794586,0,1
s_bird_17,shape_biased,16,8,8,200,16.0,208.0,5,bird,18,dolphin,5.135880470275879,4.92018985748291,0.21569061279296875,0.27608194947242737,0.2664456069469452,1,0
s_bird_17,shape_biased,16,8,8,208,16.0,216.0,5,bird,18,dolphin,5.135880470275879,4.9495062828063965,0.18637418746948242,0.27608194947242737,0.2561160922050476,1,0
s_bird_17,shape_biased,16,8,16,0,24.0,8.0,5,bird,18,dolphin,5.135880470275879,4.737516403198242,0.3983640670776367,0.27608194947242737,0.2562694847583771,1,0
s_bird_17,shape_biased,16,8,16,8,24.0,16.0,5,bird,18,dolphin,5.135880470275879,4.7472734451293945,0.3886070251464844,0.27608194947242737,0.2536979615688324,1,0
s_bird_17,shape_biased,16,8,16,16,24.0,24.0,5,bird,18,dolphin,5.135880470275879,4.674502372741699,0.4613780975341797,0.27608194947242737,0.2854931056499481,1,0
s_bird_17,shape_biased,16,8,16,24,24.0,32.0,5,bird,18,dolphin,5.135880470275879,4.7125163078308105,0.42336416244506836,0.27608194947242737,0.29068824648857117,1,0
s_bird_17,shape_biased,16,8,16,32,24.0,40.0,5,bird,18,dolphin,5.135880470275879,4.747002124786377,0.38887834548950195,0.27608194947242737,0.29872629046440125,1,0
s_bird_17,shape_biased,16,8,16,40,24.0,48.0,5,bird,18,dolphin,5.135880470275879,4.732014179229736,0.4038662910461426,0.27608194947242737,0.30612900853157043,1,0
s_bird_17,shape_biased,16,8,16,48,24.0,56.0,5,bird,18,dolphin,5.135880470275879,4.70515251159668,0.4307279586791992,0.27608194947242737,0.29409968852996826,1,0
s_bird_17,shape_biased,16,8,16,56,24.0,64.0,5,bird,18,dolphin,5.135880470275879,4.835946559906006,0.29993391036987305,0.27608194947242737,0.25218814611434937,1,0
s_bird_17,shape_biased,16,8,16,64,24.0,72.0,5,bird,18,dolphin,5.135880470275879,4.7170820236206055,0.41879844665527344,0.27608194947242737,0.2549215257167816,1,0
s_bird_17,shape_biased,16,8,16,72,24.0,80.0,5,bird,18,dolphin,5.135880470275879,4.855274200439453,0.2806062698364258,0.27608194947242737,0.2339165061712265,1,0
s_bird_17,shape_biased,16,8,16,80,24.0,88.0,5,bird,18,dolphin,5.135880470275879,4.694733142852783,0.4411473274230957,0.27608194947242737,0.2610313296318054,1,0
s_bird_17,shape_biased,16,8,16,88,24.0,96.0,5,bird,18,dolphin,5.135880470275879,4.751344680786133,0.3845357894897461,0.27608194947242737,0.25830093026161194,1,0
s_bird_17,shape_biased,16,8,16,96,24.0,104.0,5,bird,5,bird,5.135880470275879,4.787098407745361,0.3487820625305176,0.27608194947242737,0.2340497225522995,0,1
s_bird_17,shape_biased,16,8,16,104,24.0,112.0,5,bird,5,bird,5.135880470275879,5.153204917907715,-0.017324447631835938,0.27608194947242737,0.2942238450050354,0,1
s_bird_17,shape_biased,16,8,16,112,24.0,120.0,5,bird,5,bird,5.135880470275879,5.576321125030518,-0.44044065475463867,0.27608194947242737,0.38615483045578003,0,1
s_bird_17,shape_biased,16,8,16,120,24.0,128.0,5,bird,5,bird,5.135880470275879,5.123425483703613,0.012454986572265625,0.27608194947242737,0.28928589820861816,0,1
s_bird_17,shape_biased,16,8,16,128,24.0,136.0,5,bird,5,bird,5.135880470275879,4.650471210479736,0.4854092597961426,0.27608194947242737,0.22995543479919434,0,1
s_bird_17,shape_biased,16,8,16,136,24.0,144.0,5,bird,18,dolphin,5.135880470275879,4.734329700469971,0.4015507698059082,0.27608194947242737,0.25009584426879883,1,0
s_bird_17,shape_biased,16,8,16,144,24.0,152.0,5,bird,18,dolphin,5.135880470275879,4.672511100769043,0.46336936950683594,0.27608194947242737,0.23152834177017212,1,0
s_bird_17,shape_biased,16,8,16,152,24.0,160.0,5,bird,18,dolphin,5.135880470275879,4.7880778312683105,0.34780263900756836,0.27608194947242737,0.25309988856315613,1,0
s_bird_17,shape_biased,16,8,16,160,24.0,168.0,5,bird,18,dolphin,5.135880470275879,4.822514533996582,0.3133659362792969,0.27608194947242737,0.24881698191165924,1,0
s_bird_17,shape_biased,16,8,16,168,24.0,176.0,5,bird,18,dolphin,5.135880470275879,4.879371166229248,0.25650930404663086,0.27608194947242737,0.2520568370819092,1,0
s_bird_17,shape_biased,16,8,16,176,24.0,184.0,5,bird,5,bird,5.135880470275879,4.915879249572754,0.220001220703125,0.27608194947242737,0.24770405888557434,0,1
s_bird_17,shape_biased,16,8,16,184,24.0,192.0,5,bird,5,bird,5.135880470275879,4.959625720977783,0.1762547492980957,0.27608194947242737,0.25292253494262695,0,1
s_bird_17,shape_biased,16,8,16,192,24.0,200.0,5,bird,5,bird,5.135880470275879,4.926581859588623,0.20929861068725586,0.27608194947242737,0.2546183168888092,0,1
s_bird_17,shape_biased,16,8,16,200,24.0,208.0,5,bird,5,bird,5.135880470275879,4.96151065826416,0.17436981201171875,0.27608194947242737,0.25331681966781616,0,1
s_bird_17,shape_biased,16,8,16,208,24.0,216.0,5,bird,18,dolphin,5.135880470275879,4.908797264099121,0.2270832061767578,0.27608194947242737,0.25754600763320923,1,0
s_bird_17,shape_biased,16,8,24,0,32.0,8.0,5,bird,18,dolphin,5.135880470275879,4.754643440246582,0.3812370300292969,0.27608194947242737,0.25149622559547424,1,0
s_bird_17,shape_biased,16,8,24,8,32.0,16.0,5,bird,18,dolphin,5.135880470275879,4.707993984222412,0.4278864860534668,0.27608194947242737,0.25831690430641174,1,0
s_bird_17,shape_biased,16,8,24,16,32.0,24.0,5,bird,18,dolphin,5.135880470275879,4.64005184173584,0.49582862854003906,0.27608194947242737,0.2848239243030548,1,0
s_bird_17,shape_biased,16,8,24,24,32.0,32.0,5,bird,18,dolphin,5.135880470275879,4.595707416534424,0.5401730537414551,0.27608194947242737,0.2904987335205078,1,0
s_bird_17,shape_biased,16,8,24,32,32.0,40.0,5,bird,18,dolphin,5.135880470275879,4.589606761932373,0.5462737083435059,0.27608194947242737,0.315280944108963,1,0
s_bird_17,shape_biased,16,8,24,40,32.0,48.0,5,bird,18,dolphin,5.135880470275879,4.687392234802246,0.4484882354736328,0.27608194947242737,0.31418105959892273,1,0
s_bird_17,shape_biased,16,8,24,48,32.0,56.0,5,bird,18,dolphin,5.135880470275879,4.754904747009277,0.38097572326660156,0.27608194947242737,0.30974090099334717,1,0
s_bird_17,shape_biased,16,8,24,56,32.0,64.0,5,bird,18,dolphin,5.135880470275879,4.786286354064941,0.3495941162109375,0.27608194947242737,0.2792474031448364,1,0
s_bird_17,shape_biased,16,8,24,64,32.0,72.0,5,bird,18,dolphin,5.135880470275879,4.810896873474121,0.3249835968017578,0.27608194947242737,0.2706416845321655,1,0
s_bird_17,shape_biased,16,8,24,72,32.0,80.0,5,bird,18,dolphin,5.135880470275879,4.817493438720703,0.3183870315551758,0.27608194947242737,0.2511138916015625,1,0
s_bird_17,shape_biased,16,8,24,80,32.0,88.0,5,bird,18,dolphin,5.135880470275879,4.8575263023376465,0.2783541679382324,0.27608194947242737,0.2510988414287567,1,0
s_bird_17,shape_biased,16,8,24,88,32.0,96.0,5,bird,18,dolphin,5.135880470275879,4.930053234100342,0.2058272361755371,0.27608194947242737,0.2535123825073242,1,0
s_bird_17,shape_biased,16,8,24,96,32.0,104.0,5,bird,5,bird,5.135880470275879,5.187173843383789,-0.051293373107910156,0.27608194947242737,0.28538450598716736,0,1
s_bird_17,shape_biased,16,8,24,104,32.0,112.0,5,bird,5,bird,5.135880470275879,5.945829391479492,-0.8099489212036133,0.27608194947242737,0.4109562039375305,0,1
s_bird_17,shape_biased,16,8,24,112,32.0,120.0,5,bird,5,bird,5.135880470275879,5.838808059692383,-0.7029275894165039,0.27608194947242737,0.37440985441207886,0,1
s_bird_17,shape_biased,16,8,24,120,32.0,128.0,5,bird,5,bird,5.135880470275879,5.813617706298828,-0.6777372360229492,0.27608194947242737,0.4295586943626404,0,1
s_bird_17,shape_biased,16,8,24,128,32.0,136.0,5,bird,5,bird,5.135880470275879,4.792357921600342,0.3435225486755371,0.27608194947242737,0.25403517484664917,0,1
s_bird_17,shape_biased,16,8,24,136,32.0,144.0,5,bird,18,dolphin,5.135880470275879,4.728813171386719,0.40706729888916016,0.27608194947242737,0.24357816576957703,1,0
s_bird_17,shape_biased,16,8,24,144,32.0,152.0,5,bird,18,dolphin,5.135880470275879,4.668160438537598,0.46772003173828125,0.27608194947242737,0.2729767858982086,1,0
s_bird_17,shape_biased,16,8,24,152,32.0,160.0,5,bird,18,dolphin,5.135880470275879,4.783348083496094,0.35253238677978516,0.27608194947242737,0.3075519800186157,1,0
s_bird_17,shape_biased,16,8,24,160,32.0,168.0,5,bird,18,dolphin,5.135880470275879,4.98675537109375,0.1491250991821289,0.27608194947242737,0.2914882004261017,1,0
s_bird_17,shape_biased,16,8,24,168,32.0,176.0,5,bird,18,dolphin,5.135880470275879,5.086119651794434,0.04976081848144531,0.27608194947242737,0.27615436911582947,1,0
s_bird_17,shape_biased,16,8,24,176,32.0,184.0,5,bird,5,bird,5.135880470275879,5.114007472991943,0.021872997283935547,0.27608194947242737,0.2615613341331482,0,1
s_bird_17,shape_biased,16,8,24,184,32.0,192.0,5,bird,5,bird,5.135880470275879,5.021267890930176,0.11461257934570312,0.27608194947242737,0.2578118145465851,0,1
s_bird_17,shape_biased,16,8,24,192,32.0,200.0,5,bird,5,bird,5.135880470275879,4.967990875244141,0.16788959503173828,0.27608194947242737,0.2561508119106293,0,1
s_bird_17,shape_biased,16,8,24,200,32.0,208.0,5,bird,5,bird,5.135880470275879,4.910084247589111,0.22579622268676758,0.27608194947242737,0.2526721954345703,0,1
s_bird_17,shape_biased,16,8,24,208,32.0,216.0,5,bird,5,bird,5.135880470275879,4.963038444519043,0.17284202575683594,0.27608194947242737,0.25551745295524597,0,1
s_bird_17,shape_biased,16,8,32,0,40.0,8.0,5,bird,18,dolphin,5.135880470275879,4.680632591247559,0.4552478790283203,0.27608194947242737,0.25295937061309814,1,0
s_bird_17,shape_biased,16,8,32,8,40.0,16.0,5,bird,18,dolphin,5.135880470275879,4.731664657592773,0.40421581268310547,0.27608194947242737,0.25590187311172485,1,0
s_bird_17,shape_biased,16,8,32,16,40.0,24.0,5,bird,18,dolphin,5.135880470275879,4.637547492980957,0.4983329772949219,0.27608194947242737,0.2688438892364502,1,0
s_bird_17,shape_biased,16,8,32,24,40.0,32.0,5,bird,18,dolphin,5.135880470275879,4.722424030303955,0.41345643997192383,0.27608194947242737,0.2666608393192291,1,0
s_bird_17,shape_biased,16,8,32,32,40.0,40.0,5,bird,18,dolphin,5.135880470275879,4.752041816711426,0.3838386535644531,0.27608194947242737,0.28300654888153076,1,0
s_bird_17,shape_biased,16,8,32,40,40.0,48.0,5,bird,18,dolphin,5.135880470275879,4.940814018249512,0.1950664520263672,0.27608194947242737,0.2875009775161743,1,0
s_bird_17,shape_biased,16,8,32,48,40.0,56.0,5,bird,18,dolphin,5.135880470275879,5.179610729217529,-0.04373025894165039,0.27608194947242737,0.2803536355495453,1,0
s_bird_17,shape_biased,16,8,32,56,40.0,64.0,5,bird,18,dolphin,5.135880470275879,5.145161151885986,-0.009280681610107422,0.27608194947242737,0.2647891044616699,1,0
s_bird_17,shape_biased,16,8,32,64,40.0,72.0,5,bird,18,dolphin,5.135880470275879,5.04718017578125,0.0887002944946289,0.27608194947242737,0.25965210795402527,1,0
s_bird_17,shape_biased,16,8,32,72,40.0,80.0,5,bird,18,dolphin,5.135880470275879,5.032956600189209,0.10292387008666992,0.27608194947242737,0.26116615533828735,1,0
s_bird_17,shape_biased,16,8,32,80,40.0,88.0,5,bird,5,bird,5.135880470275879,5.065825939178467,0.07005453109741211,0.27608194947242737,0.2436048835515976,0,1
s_bird_17,shape_biased,16,8,32,88,40.0,96.0,5,bird,5,bird,5.135880470275879,5.337296962738037,-0.2014164924621582,0.27608194947242737,0.2776933014392853,0,1
s_bird_17,shape_biased,16,8,32,96,40.0,104.0,5,bird,5,bird,5.135880470275879,5.438220500946045,-0.302340030670166,0.27608194947242737,0.2953929007053375,0,1
s_bird_17,shape_biased,16,8,32,104,40.0,112.0,5,bird,5,bird,5.135880470275879,6.016125202178955,-0.8802447319030762,0.27608194947242737,0.4317012429237366,0,1
s_bird_17,shape_biased,16,8,32,112,40.0,120.0,5,bird,5,bird,5.135880470275879,6.242629051208496,-1.1067485809326172,0.27608194947242737,0.4242376983165741,0,1
s_bird_17,shape_biased,16,8,32,120,40.0,128.0,5,bird,5,bird,5.135880470275879,5.352872371673584,-0.21699190139770508,0.27608194947242737,0.3420052230358124,0,1
s_bird_17,shape_biased,16,8,32,128,40.0,136.0,5,bird,5,bird,5.135880470275879,4.843314170837402,0.29256629943847656,0.27608194947242737,0.23939520120620728,0,1
s_bird_17,shape_biased,16,8,32,136,40.0,144.0,5,bird,18,dolphin,5.135880470275879,4.773098945617676,0.3627815246582031,0.27608194947242737,0.279828816652298,1,0
s_bird_17,shape_biased,16,8,32,144,40.0,152.0,5,bird,18,dolphin,5.135880470275879,4.898160934448242,0.23771953582763672,0.27608194947242737,0.26553604006767273,1,0
s_bird_17,shape_biased,16,8,32,152,40.0,160.0,5,bird,18,dolphin,5.135880470275879,4.978597164154053,0.15728330612182617,0.27608194947242737,0.3370138704776764,1,0
s_bird_17,shape_biased,16,8,32,160,40.0,168.0,5,bird,18,dolphin,5.135880470275879,5.068376064300537,0.0675044059753418,0.27608194947242737,0.30417731404304504,1,0
s_bird_17,shape_biased,16,8,32,168,40.0,176.0,5,bird,18,dolphin,5.135880470275879,4.8979573249816895,0.23792314529418945,0.27608194947242737,0.33763277530670166,1,0
s_bird_17,shape_biased,16,8,32,176,40.0,184.0,5,bird,18,dolphin,5.135880470275879,5.160229682922363,-0.024349212646484375,0.27608194947242737,0.2829223573207855,1,0
s_bird_17,shape_biased,16,8,32,184,40.0,192.0,5,bird,5,bird,5.135880470275879,5.087975025177002,0.04790544509887695,0.27608194947242737,0.25934484601020813,0,1
s_bird_17,shape_biased,16,8,32,192,40.0,200.0,5,bird,5,bird,5.135880470275879,4.8484063148498535,0.2874741554260254,0.27608194947242737,0.2476305365562439,0,1
s_bird_17,shape_biased,16,8,32,200,40.0,208.0,5,bird,5,bird,5.135880470275879,4.835475921630859,0.30040454864501953,0.27608194947242737,0.24651217460632324,0,1
s_bird_17,shape_biased,16,8,32,208,40.0,216.0,5,bird,5,bird,5.135880470275879,4.890078544616699,0.2458019256591797,0.27608194947242737,0.24692624807357788,0,1
s_bird_17,shape_biased,16,8,40,0,48.0,8.0,5,bird,5,bird,5.135880470275879,4.775656223297119,0.36022424697875977,0.27608194947242737,0.24444827437400818,0,1
s_bird_17,shape_biased,16,8,40,8,48.0,16.0,5,bird,5,bird,5.135880470275879,4.959256172180176,0.17662429809570312,0.27608194947242737,0.26549428701400757,0,1
s_bird_17,shape_biased,16,8,40,16,48.0,24.0,5,bird,5,bird,5.135880470275879,4.898769855499268,0.23711061477661133,0.27608194947242737,0.2530667185783386,0,1
s_bird_17,shape_biased,16,8,40,24,48.0,32.0,5,bird,5,bird,5.135880470275879,5.0560150146484375,0.0798654556274414,0.27608194947242737,0.26511964201927185,0,1
s_bird_17,shape_biased,16,8,40,32,48.0,40.0,5,bird,5,bird,5.135880470275879,5.463703632354736,-0.3278231620788574,0.27608194947242737,0.2955373227596283,0,1
