case_id,source_model,occluder_size,cluster_rank,target_k,n_shapes_listed_in_cluster,n_shapes_averaged,n_shapes_failed,baseGrid_case,jsonl_path,npz_path,plot_path,members_csv_path,status,error
s_bird_350,resnet50_geirhos_tl,16,1,27.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_350/s_bird_350_size32_top1cluster_mean_contour_k27.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_350/s_bird_350_size32_top1cluster_mean_contour_k27.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_350/s_bird_350_size32_top1cluster_mean_contour_k27.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_350/s_bird_350_size32_top1cluster_mean_contour_k27_members.csv,ok,
s_butterfly_11,resnet50_geirhos_tl,16,1,28.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_11/s_butterfly_11_size32_top1cluster_mean_contour_k28.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_11/s_butterfly_11_size32_top1cluster_mean_contour_k28.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_11/s_butterfly_11_size32_top1cluster_mean_contour_k28.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_11/s_butterfly_11_size32_top1cluster_mean_contour_k28_members.csv,ok,
s_butterfly_144,resnet50_geirhos_tl,16,1,15.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_144/s_butterfly_144_size32_top1cluster_mean_contour_k15.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_144/s_butterfly_144_size32_top1cluster_mean_contour_k15.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_144/s_butterfly_144_size32_top1cluster_mean_contour_k15.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_144/s_butterfly_144_size32_top1cluster_mean_contour_k15_members.csv,ok,
s_butterfly_350,resnet50_geirhos_tl,16,1,41.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_350/s_butterfly_350_size32_top1cluster_mean_contour_k41.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_350/s_butterfly_350_size32_top1cluster_mean_contour_k41.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_350/s_butterfly_350_size32_top1cluster_mean_contour_k41.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_350/s_butterfly_350_size32_top1cluster_mean_contour_k41_members.csv,ok,
s_butterfly_560,resnet50_geirhos_tl,16,1,54.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_560/s_butterfly_560_size32_top1cluster_mean_contour_k54.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_560/s_butterfly_560_size32_top1cluster_mean_contour_k54.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_560/s_butterfly_560_size32_top1cluster_mean_contour_k54.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_butterfly_560/s_butterfly_560_size32_top1cluster_mean_contour_k54_members.csv,ok,
s_fish_350,resnet50_geirhos_tl,16,1,2.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_350/s_fish_350_size32_top1cluster_mean_contour_k2.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_350/s_fish_350_size32_top1cluster_mean_contour_k2.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_350/s_fish_350_size32_top1cluster_mean_contour_k2.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_350/s_fish_350_size32_top1cluster_mean_contour_k2_members.csv,ok,
s_fish_4,resnet50_geirhos_tl,16,1,,,0,,,,,,,failed,No hidden arcs extracted for case s_fish_4
s_fish_500,resnet50_geirhos_tl,16,1,34.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_500/s_fish_500_size32_top1cluster_mean_contour_k34.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_500/s_fish_500_size32_top1cluster_mean_contour_k34.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_500/s_fish_500_size32_top1cluster_mean_contour_k34.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_500/s_fish_500_size32_top1cluster_mean_contour_k34_members.csv,ok,
s_fish_600,resnet50_geirhos_tl,16,1,11.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_600/s_fish_600_size32_top1cluster_mean_contour_k11.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_600/s_fish_600_size32_top1cluster_mean_contour_k11.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_600/s_fish_600_size32_top1cluster_mean_contour_k11.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_600/s_fish_600_size32_top1cluster_mean_contour_k11_members.csv,ok,
s_fish_700,resnet50_geirhos_tl,16,1,4.0,25.0,5,20.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_700/s_fish_700_size32_top1cluster_mean_contour_k4.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_700/s_fish_700_size32_top1cluster_mean_contour_k4.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_700/s_fish_700_size32_top1cluster_mean_contour_k4.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_fish_700/s_fish_700_size32_top1cluster_mean_contour_k4_members.csv,ok,
