case_id,model_type,occluder_size,stride,x0,y0,x_center,y_center,x0_norm,y0_norm,x1_norm,y1_norm,x_center_norm,y_center_norm,baseline_target_logit,post_occlusion_target_logit,target_logit_drop,intersects_shape,source_file
ns_lion_650,resnet50_geirhos_tl,16,8,48,40,56.0,48.0,0.21428571428571427,0.17857142857142858,0.2857142857142857,0.25,0.25,0.21428571428571427,3.860571384429932,3.0406997203826904,0.8198716640472412,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_650/resnet50_geirhos_tl/position_scores_size_16.csv
ns_lion_650,resnet50_geirhos_tl,32,16,144,112,160.0,128.0,0.6428571428571429,0.5,0.7857142857142857,0.6428571428571429,0.7142857142857143,0.5714285714285714,3.860571384429932,2.205615997314453,1.6549553871154783,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_650/resnet50_geirhos_tl/position_scores_size_32.csv
ns_lion_650,resnet50_geirhos_tl,64,32,128,128,160.0,160.0,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,3.860571384429932,2.89522647857666,0.9653449058532716,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_650/resnet50_geirhos_tl/position_scores_size_64.csv
ns_lion_650,resnet50_tl_20250829,8,4,32,176,36.0,180.0,0.14285714285714285,0.7857142857142857,0.17857142857142858,0.8214285714285714,0.16071428571428573,0.8035714285714286,134.4756622314453,133.6298828125,0.8457794189453125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_650/resnet50_tl_20250829/position_scores_size_8.csv
ns_lion_650,resnet50_tl_20250829,16,8,48,176,56.0,184.0,0.21428571428571427,0.7857142857142857,0.2857142857142857,0.8571428571428571,0.25,0.8214285714285714,134.4756622314453,132.36843872070312,2.1072235107421875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_650/resnet50_tl_20250829/position_scores_size_16.csv
ns_lion_650,resnet50_tl_20250829,32,16,0,16,16.0,32.0,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.14285714285714285,134.4756622314453,128.00482177734375,6.4708404541015625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_650/resnet50_tl_20250829/position_scores_size_32.csv
ns_lion_650,resnet50_tl_20250829,64,32,64,0,96.0,32.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.14285714285714285,134.4756622314453,121.86998748779295,12.605674743652344,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_650/resnet50_tl_20250829/position_scores_size_64.csv
ns_lion_780,resnet50_geirhos_tl,8,4,168,92,172.0,96.0,0.75,0.4107142857142857,0.7857142857142857,0.44642857142857145,0.7678571428571429,0.42857142857142855,7.718923568725586,7.443179130554199,0.2757444381713867,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_780/resnet50_geirhos_tl/position_scores_size_8.csv
ns_lion_780,resnet50_geirhos_tl,16,8,112,56,120.0,64.0,0.5,0.25,0.5714285714285714,0.32142857142857145,0.5357142857142857,0.2857142857142857,7.718923568725586,7.110513687133789,0.6084098815917969,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_780/resnet50_geirhos_tl/position_scores_size_16.csv
ns_lion_780,resnet50_geirhos_tl,32,16,112,48,128.0,64.0,0.5,0.21428571428571427,0.6428571428571429,0.35714285714285715,0.5714285714285714,0.2857142857142857,7.718923568725586,5.951925754547119,1.7669978141784668,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_780/resnet50_geirhos_tl/position_scores_size_32.csv
ns_lion_780,resnet50_geirhos_tl,64,32,96,96,128.0,128.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,7.718923568725586,3.209558725357056,4.50936484336853,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_780/resnet50_geirhos_tl/position_scores_size_64.csv
ns_lion_780,resnet50_tl_20250829,8,4,128,156,132.0,160.0,0.5714285714285714,0.6964285714285714,0.6071428571428571,0.7321428571428571,0.5892857142857143,0.7142857142857143,148.90719604492188,148.1048583984375,0.802337646484375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_780/resnet50_tl_20250829/position_scores_size_8.csv
ns_lion_780,resnet50_tl_20250829,16,8,64,176,72.0,184.0,0.2857142857142857,0.7857142857142857,0.35714285714285715,0.8571428571428571,0.32142857142857145,0.8214285714285714,148.90719604492188,147.117431640625,1.789764404296875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_780/resnet50_tl_20250829/position_scores_size_16.csv
ns_lion_780,resnet50_tl_20250829,32,16,80,160,96.0,176.0,0.35714285714285715,0.7142857142857143,0.5,0.8571428571428571,0.42857142857142855,0.7857142857142857,148.90719604492188,142.8491973876953,6.0579986572265625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_780/resnet50_tl_20250829/position_scores_size_32.csv
ns_lion_780,resnet50_tl_20250829,64,32,64,0,96.0,32.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.14285714285714285,148.90719604492188,135.88992309570312,13.01727294921875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_780/resnet50_tl_20250829/position_scores_size_64.csv
ns_lion_801,resnet50_geirhos_tl,8,4,172,116,176.0,120.0,0.7678571428571429,0.5178571428571429,0.8035714285714286,0.5535714285714286,0.7857142857142857,0.5357142857142857,7.703544616699219,7.258831024169922,0.4447135925292969,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_801/resnet50_geirhos_tl/position_scores_size_8.csv
ns_lion_801,resnet50_geirhos_tl,16,8,168,112,176.0,120.0,0.75,0.5,0.8214285714285714,0.5714285714285714,0.7857142857142857,0.5357142857142857,7.703544616699219,7.075261116027832,0.6282835006713867,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_801/resnet50_geirhos_tl/position_scores_size_16.csv
ns_lion_801,resnet50_geirhos_tl,32,16,16,96,32.0,112.0,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.5714285714285714,0.14285714285714285,0.5,7.703544616699219,6.648191928863525,1.0553526878356934,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_801/resnet50_geirhos_tl/position_scores_size_32.csv
ns_lion_801,resnet50_geirhos_tl,64,32,32,64,64.0,96.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,7.703544616699219,5.176568508148193,2.5269761085510254,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_801/resnet50_geirhos_tl/position_scores_size_64.csv
ns_lion_801,resnet50_tl_20250829,8,4,160,156,164.0,160.0,0.7142857142857143,0.6964285714285714,0.75,0.7321428571428571,0.7321428571428571,0.7142857142857143,145.96861267089844,145.1733856201172,0.79522705078125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_801/resnet50_tl_20250829/position_scores_size_8.csv
ns_lion_801,resnet50_tl_20250829,16,8,160,160,168.0,168.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.75,0.75,145.96861267089844,144.17611694335938,1.7924957275390625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_801/resnet50_tl_20250829/position_scores_size_16.csv
ns_lion_801,resnet50_tl_20250829,32,16,144,160,160.0,176.0,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.7857142857142857,145.96861267089844,139.27871704101562,6.6898956298828125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_801/resnet50_tl_20250829/position_scores_size_32.csv
ns_lion_801,resnet50_tl_20250829,64,32,32,128,64.0,160.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.7142857142857143,145.96861267089844,131.69815063476562,14.270462036132812,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_801/resnet50_tl_20250829/position_scores_size_64.csv
s_bird_111,resnet50_geirhos_tl,8,4,60,88,64.0,92.0,0.26785714285714285,0.39285714285714285,0.30357142857142855,0.42857142857142855,0.2857142857142857,0.4107142857142857,10.546733856201172,9.769891738891602,0.7768421173095703,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_111/resnet50_geirhos_tl/position_scores_size_8.csv
s_bird_111,resnet50_geirhos_tl,16,8,56,88,64.0,96.0,0.25,0.39285714285714285,0.32142857142857145,0.4642857142857143,0.2857142857142857,0.42857142857142855,10.546733856201172,8.165783882141113,2.3809499740600586,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_111/resnet50_geirhos_tl/position_scores_size_16.csv
s_bird_111,resnet50_geirhos_tl,32,16,64,80,80.0,96.0,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.35714285714285715,0.42857142857142855,10.546733856201172,7.47104024887085,3.0756936073303223,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_111/resnet50_geirhos_tl/position_scores_size_32.csv
s_bird_111,resnet50_geirhos_tl,64,32,96,96,128.0,128.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,10.546733856201172,6.604219913482666,3.942513942718506,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_111/resnet50_geirhos_tl/position_scores_size_64.csv
s_bird_111,resnet50_tl_20250829,8,4,64,172,68.0,176.0,0.2857142857142857,0.7678571428571429,0.32142857142857145,0.8035714285714286,0.30357142857142855,0.7857142857142857,160.6646728515625,160.049072265625,0.6156005859375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_111/resnet50_tl_20250829/position_scores_size_8.csv
s_bird_111,resnet50_tl_20250829,16,8,120,136,128.0,144.0,0.5357142857142857,0.6071428571428571,0.6071428571428571,0.6785714285714286,0.5714285714285714,0.6428571428571429,160.6646728515625,158.91697692871094,1.7476959228515625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_111/resnet50_tl_20250829/position_scores_size_16.csv
s_bird_111,resnet50_tl_20250829,32,16,48,160,64.0,176.0,0.21428571428571427,0.7142857142857143,0.35714285714285715,0.8571428571428571,0.2857142857142857,0.7857142857142857,160.6646728515625,153.9904327392578,6.674240112304688,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_111/resnet50_tl_20250829/position_scores_size_32.csv
s_bird_111,resnet50_tl_20250829,64,32,32,160,64.0,192.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,1.0,0.2857142857142857,0.8571428571428571,160.6646728515625,145.6029052734375,15.061767578125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_111/resnet50_tl_20250829/position_scores_size_64.csv
s_bird_117,resnet50_geirhos_tl,8,4,100,92,104.0,96.0,0.44642857142857145,0.4107142857142857,0.48214285714285715,0.44642857142857145,0.4642857142857143,0.42857142857142855,6.326549053192139,6.019371032714844,0.3071780204772949,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_117/resnet50_geirhos_tl/position_scores_size_8.csv
s_bird_117,resnet50_geirhos_tl,16,8,104,104,112.0,112.0,0.4642857142857143,0.4642857142857143,0.5357142857142857,0.5357142857142857,0.5,0.5,6.326549053192139,5.8595476150512695,0.4670014381408691,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_117/resnet50_geirhos_tl/position_scores_size_16.csv
s_bird_117,resnet50_geirhos_tl,32,16,80,96,96.0,112.0,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.42857142857142855,0.5,6.326549053192139,5.1586103439331055,1.1679387092590332,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_117/resnet50_geirhos_tl/position_scores_size_32.csv
s_bird_117,resnet50_geirhos_tl,64,32,64,128,96.0,160.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.7142857142857143,6.326549053192139,4.8272223472595215,1.4993267059326172,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_117/resnet50_geirhos_tl/position_scores_size_64.csv
s_bird_117,resnet50_tl_20250829,8,4,92,12,96.0,16.0,0.4107142857142857,0.05357142857142857,0.44642857142857145,0.08928571428571429,0.42857142857142855,0.07142857142857142,146.42076110839844,145.6250762939453,0.795684814453125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_117/resnet50_tl_20250829/position_scores_size_8.csv
s_bird_117,resnet50_tl_20250829,16,8,80,16,88.0,24.0,0.35714285714285715,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.39285714285714285,0.10714285714285714,146.42076110839844,144.2657470703125,2.155014038085937,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_117/resnet50_tl_20250829/position_scores_size_16.csv
s_bird_117,resnet50_tl_20250829,32,16,16,160,32.0,176.0,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.8571428571428571,0.14285714285714285,0.7857142857142857,146.42076110839844,139.702880859375,6.7178802490234375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_117/resnet50_tl_20250829/position_scores_size_32.csv
s_bird_117,resnet50_tl_20250829,64,32,128,128,160.0,160.0,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,146.42076110839844,131.6769256591797,14.74383544921875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_117/resnet50_tl_20250829/position_scores_size_64.csv
s_bird_132,resnet50_geirhos_tl,8,4,92,120,96.0,124.0,0.4107142857142857,0.5357142857142857,0.44642857142857145,0.5714285714285714,0.42857142857142855,0.5535714285714286,8.872467994689941,8.595006942749023,0.2774610519409179,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_132/resnet50_geirhos_tl/position_scores_size_8.csv
s_bird_132,resnet50_geirhos_tl,16,8,64,112,72.0,120.0,0.2857142857142857,0.5,0.35714285714285715,0.5714285714285714,0.32142857142857145,0.5357142857142857,8.872467994689941,8.308460235595703,0.5640077590942383,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_132/resnet50_geirhos_tl/position_scores_size_16.csv
s_bird_132,resnet50_geirhos_tl,32,16,64,96,80.0,112.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.35714285714285715,0.5,8.872467994689941,7.350674629211426,1.5217933654785156,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_132/resnet50_geirhos_tl/position_scores_size_32.csv
s_bird_132,resnet50_geirhos_tl,64,32,64,64,96.0,96.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,8.872467994689941,4.766938209533691,4.10552978515625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_132/resnet50_geirhos_tl/position_scores_size_64.csv
s_bird_132,resnet50_tl_20250829,8,4,48,172,52.0,176.0,0.21428571428571427,0.7678571428571429,0.25,0.8035714285714286,0.23214285714285715,0.7857142857142857,147.82894897460938,147.16348266601562,0.66546630859375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_132/resnet50_tl_20250829/position_scores_size_8.csv
s_bird_132,resnet50_tl_20250829,16,8,48,176,56.0,184.0,0.21428571428571427,0.7857142857142857,0.2857142857142857,0.8571428571428571,0.25,0.8214285714285714,147.82894897460938,146.02870178222656,1.8002471923828125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_132/resnet50_tl_20250829/position_scores_size_16.csv
s_bird_132,resnet50_tl_20250829,32,16,32,160,48.0,176.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.21428571428571427,0.7857142857142857,147.82894897460938,140.8984375,6.930511474609375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_132/resnet50_tl_20250829/position_scores_size_32.csv
s_bird_132,resnet50_tl_20250829,64,32,32,128,64.0,160.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.7142857142857143,147.82894897460938,132.62054443359375,15.208404541015623,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_132/resnet50_tl_20250829/position_scores_size_64.csv
s_bird_136,resnet50_geirhos_tl,8,4,32,32,36.0,36.0,0.14285714285714285,0.14285714285714285,0.17857142857142858,0.17857142857142858,0.16071428571428573,0.16071428571428573,6.870513916015625,6.270363807678223,0.6001501083374023,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_136/resnet50_geirhos_tl/position_scores_size_8.csv
s_bird_136,resnet50_geirhos_tl,16,8,24,48,32.0,56.0,0.10714285714285714,0.21428571428571427,0.17857142857142858,0.2857142857142857,0.14285714285714285,0.25,6.870513916015625,5.820766448974609,1.0497474670410156,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_136/resnet50_geirhos_tl/position_scores_size_16.csv
s_bird_136,resnet50_geirhos_tl,32,16,64,112,80.0,128.0,0.2857142857142857,0.5,0.42857142857142855,0.6428571428571429,0.35714285714285715,0.5714285714285714,6.870513916015625,6.094686508178711,0.7758274078369141,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_136/resnet50_geirhos_tl/position_scores_size_32.csv
s_bird_136,resnet50_geirhos_tl,64,32,32,96,64.0,128.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.5714285714285714,6.870513916015625,5.096480369567871,1.774033546447754,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_136/resnet50_geirhos_tl/position_scores_size_64.csv
s_bird_136,resnet50_tl_20250829,8,4,32,144,36.0,148.0,0.14285714285714285,0.6428571428571429,0.17857142857142858,0.6785714285714286,0.16071428571428573,0.6607142857142857,131.6968994140625,130.94564819335938,0.751251220703125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_136/resnet50_tl_20250829/position_scores_size_8.csv
s_bird_136,resnet50_tl_20250829,16,8,24,136,32.0,144.0,0.10714285714285714,0.6071428571428571,0.17857142857142858,0.6785714285714286,0.14285714285714285,0.6428571428571429,131.6968994140625,130.10018920898438,1.596710205078125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_136/resnet50_tl_20250829/position_scores_size_16.csv
s_bird_136,resnet50_tl_20250829,32,16,0,16,16.0,32.0,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.14285714285714285,131.6968994140625,127.05461120605467,4.6422882080078125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_136/resnet50_tl_20250829/position_scores_size_32.csv
s_bird_136,resnet50_tl_20250829,64,32,128,32,160.0,64.0,0.5714285714285714,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.2857142857142857,131.6968994140625,120.80254364013672,10.89435577392578,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_136/resnet50_tl_20250829/position_scores_size_64.csv
s_bird_137,resnet50_geirhos_tl,8,4,76,108,80.0,112.0,0.3392857142857143,0.48214285714285715,0.375,0.5178571428571429,0.35714285714285715,0.5,5.692418098449707,5.424839973449707,0.267578125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_137/resnet50_geirhos_tl/position_scores_size_8.csv
s_bird_137,resnet50_geirhos_tl,16,8,24,112,32.0,120.0,0.10714285714285714,0.5,0.17857142857142858,0.5714285714285714,0.14285714285714285,0.5357142857142857,5.692418098449707,5.506721496582031,0.1856966018676757,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_137/resnet50_geirhos_tl/position_scores_size_16.csv
s_bird_137,resnet50_geirhos_tl,32,16,32,48,48.0,64.0,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.2857142857142857,5.692418098449707,4.593527793884277,1.0988903045654297,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_137/resnet50_geirhos_tl/position_scores_size_32.csv
s_bird_137,resnet50_geirhos_tl,64,32,32,128,64.0,160.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.7142857142857143,5.692418098449707,3.172249794006348,2.52016830444336,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_137/resnet50_geirhos_tl/position_scores_size_64.csv
s_bird_137,resnet50_tl_20250829,8,4,80,144,84.0,148.0,0.35714285714285715,0.6428571428571429,0.39285714285714285,0.6785714285714286,0.375,0.6607142857142857,146.9634246826172,146.30772399902344,0.65570068359375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_137/resnet50_tl_20250829/position_scores_size_8.csv
s_bird_137,resnet50_tl_20250829,16,8,96,144,104.0,152.0,0.42857142857142855,0.6428571428571429,0.5,0.7142857142857143,0.4642857142857143,0.6785714285714286,146.9634246826172,145.5167694091797,1.4466552734375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_137/resnet50_tl_20250829/position_scores_size_16.csv
s_bird_137,resnet50_tl_20250829,32,16,96,144,112.0,160.0,0.42857142857142855,0.6428571428571429,0.5714285714285714,0.7857142857142857,0.5,0.7142857142857143,146.9634246826172,140.10943603515625,6.8539886474609375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_137/resnet50_tl_20250829/position_scores_size_32.csv
s_bird_137,resnet50_tl_20250829,64,32,96,128,128.0,160.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.7142857142857143,146.9634246826172,131.38449096679688,15.578933715820312,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_137/resnet50_tl_20250829/position_scores_size_64.csv
s_bird_212,resnet50_geirhos_tl,8,4,80,112,84.0,116.0,0.35714285714285715,0.5,0.39285714285714285,0.5357142857142857,0.375,0.5178571428571429,6.490801811218262,5.9910736083984375,0.4997282028198242,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_212/resnet50_geirhos_tl/position_scores_size_8.csv
s_bird_212,resnet50_geirhos_tl,16,8,96,136,104.0,144.0,0.42857142857142855,0.6071428571428571,0.5,0.6785714285714286,0.4642857142857143,0.6428571428571429,6.490801811218262,5.701087951660156,0.7897138595581055,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_212/resnet50_geirhos_tl/position_scores_size_16.csv
s_bird_212,resnet50_geirhos_tl,32,16,96,144,112.0,160.0,0.42857142857142855,0.6428571428571429,0.5714285714285714,0.7857142857142857,0.5,0.7142857142857143,6.490801811218262,4.84644889831543,1.644352912902832,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_212/resnet50_geirhos_tl/position_scores_size_32.csv
s_bird_212,resnet50_geirhos_tl,64,32,96,128,128.0,160.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.7142857142857143,6.490801811218262,3.9824719429016113,2.5083298683166504,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_212/resnet50_geirhos_tl/position_scores_size_64.csv
s_bird_212,resnet50_tl_20250829,8,4,28,80,32.0,84.0,0.125,0.35714285714285715,0.16071428571428573,0.39285714285714285,0.14285714285714285,0.375,153.9158935546875,152.98355102539062,0.932342529296875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_212/resnet50_tl_20250829/position_scores_size_8.csv
s_bird_212,resnet50_tl_20250829,16,8,32,72,40.0,80.0,0.14285714285714285,0.32142857142857145,0.21428571428571427,0.39285714285714285,0.17857142857142858,0.35714285714285715,153.9158935546875,152.01844787597656,1.8974456787109373,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_212/resnet50_tl_20250829/position_scores_size_16.csv
s_bird_212,resnet50_tl_20250829,32,16,144,128,160.0,144.0,0.6428571428571429,0.5714285714285714,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.6428571428571429,153.9158935546875,148.69717407226562,5.218719482421875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/s_bird_212/resnet50_tl_20250829/position_scores_size_32.csv
