case_id,model_type,occluder_size,cluster_rank,k,normalized_debiased_mass,n_shapes_in_cluster,mean_resp,representative_png
s_bird_117,texture_biased,16,3,2,0.10004834526894163,25,0.030456205820204574,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_16/generated/completions/completion_0001_07026.png
s_bird_117,texture_biased,16,4,3,0.10003032465367638,25,0.030450438884840905,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_16/generated/completions/completion_0001_07026.png
s_bird_117,texture_biased,16,5,4,0.10001229189684711,25,0.03044468334852048,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_16/generated/completions/completion_0001_07026.png
s_bird_117,texture_biased,32,1,0,0.100051604509094,25,0.0193582034125488,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_32/generated/completions/completion_0001_00926.png
s_bird_117,texture_biased,32,2,1,0.1000407667186059,25,0.019355640637969147,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_32/generated/completions/completion_0001_00926.png
s_bird_117,texture_biased,32,3,2,0.1000297094549539,25,0.01935303076599733,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_32/generated/completions/completion_0001_00926.png
s_bird_117,texture_biased,32,4,3,0.10001841710288364,25,0.01935036550077923,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_32/generated/completions/completion_0001_00926.png
s_bird_117,texture_biased,32,5,4,0.10000684309803484,25,0.01934764878715437,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_32/generated/completions/completion_0001_00926.png
s_bird_117,texture_biased,64,1,10,0.1579547108139031,25,0.9984732202798304,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_64/generated/completions/completion_0001_04039.png
s_bird_117,texture_biased,64,2,18,0.13303505928174275,25,0.9983136773495431,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00051.png
s_bird_117,texture_biased,64,3,26,0.11351910309915482,25,0.9999717991939029,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_64/generated/completions/completion_0001_07484.png
s_bird_117,texture_biased,64,4,7,0.09619877840845982,25,0.9996340770768398,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_64/generated/completions/completion_0001_03133.png
s_bird_117,texture_biased,64,5,52,0.09181924741444338,25,0.9988963272865145,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_117/resnet50_tl_20250829/size_64/generated/completions/completion_0001_09671.png
s_bird_132,shape_biased,8,1,9,0.147591323702218,25,0.9999999999997908,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_00881.png
s_bird_132,shape_biased,8,2,67,0.13321235995955613,25,0.999999999999929,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_09430.png
s_bird_132,shape_biased,8,3,79,0.13037864437048655,25,0.999999999556274,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_01763.png
s_bird_132,shape_biased,8,4,41,0.10232569724587116,25,0.999999999404182,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04923.png
s_bird_132,shape_biased,8,5,50,0.09105743704191367,25,0.9999993131592819,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_01459.png
s_bird_132,shape_biased,16,1,22,0.1397007027585365,25,0.9999674759086392,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_00988.png
s_bird_132,shape_biased,16,2,7,0.12479231256503134,25,0.9999491061893457,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_00021.png
s_bird_132,shape_biased,16,3,17,0.12385162828394833,25,0.9998021382960708,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_07598.png
s_bird_132,shape_biased,16,4,50,0.10774247996281132,25,0.9999941019777658,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_06078.png
s_bird_132,shape_biased,16,5,31,0.10165197141648227,25,0.9998202257174169,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_08808.png
s_bird_132,shape_biased,32,1,17,0.19250198860033765,25,0.999999996134303,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_02754.png
s_bird_132,shape_biased,32,2,75,0.1607696165530034,25,0.9999997486800344,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_06501.png
s_bird_132,shape_biased,32,3,5,0.15559388392047496,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_04711.png
s_bird_132,shape_biased,32,4,42,0.12868133547968866,25,0.9999999954197422,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_08428.png
s_bird_132,shape_biased,32,5,58,0.07592920066791077,25,0.999999998628764,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_08627.png
s_bird_132,shape_biased,64,1,75,0.14781697141801575,25,0.9999999977919629,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_05530.png
s_bird_132,shape_biased,64,2,54,0.11601689791394702,25,0.9999999996182829,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_05265.png
s_bird_132,shape_biased,64,3,74,0.11489437663367282,25,0.9999995803494905,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_06200.png
s_bird_132,shape_biased,64,4,52,0.11006295542758505,25,0.9999996527640793,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_01868.png
s_bird_132,shape_biased,64,5,25,0.10970820229379948,25,0.9999999909328859,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_01003.png
s_bird_132,texture_biased,8,1,0,0.10017902098410922,25,0.05911120809772991,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_8/generated/completions/completion_0001_01084.png
s_bird_132,texture_biased,8,2,1,0.10014687593696636,25,0.05909201532054009,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_8/generated/completions/completion_0001_01084.png
s_bird_132,texture_biased,8,3,2,0.10011259923556423,25,0.05907154980186362,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_8/generated/completions/completion_0001_01084.png
s_bird_132,texture_biased,8,4,3,0.10007588722296165,25,0.05904963023807654,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_8/generated/completions/completion_0001_01084.png
s_bird_132,texture_biased,8,5,4,0.10003636631062071,25,0.05902603357170216,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_8/generated/completions/completion_0001_01084.png
s_bird_132,texture_biased,16,1,1,0.10007021330488365,25,0.025366801707463763,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_16/generated/completions/completion_0001_09188.png
s_bird_132,texture_biased,16,2,3,0.1000550548282869,25,0.025366238459804,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_16/generated/completions/completion_0001_09188.png
s_bird_132,texture_biased,16,3,4,0.1000473196552145,25,0.025365950131645353,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_16/generated/completions/completion_0001_09188.png
s_bird_132,texture_biased,16,4,6,0.10003152316894567,25,0.025365359411295422,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_16/generated/completions/completion_0001_09188.png
s_bird_132,texture_biased,16,5,9,0.10000701598553724,25,0.025364437888500305,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_16/generated/completions/completion_0001_09188.png
s_bird_132,texture_biased,32,1,26,0.13611406290060446,25,0.6513226157458283,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_32/generated/completions/completion_0001_01854.png
s_bird_132,texture_biased,32,2,27,0.11622115702992976,25,0.49542149064437113,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_32/generated/completions/completion_0001_09346.png
s_bird_132,texture_biased,32,3,54,0.1156210268322346,25,0.4967569808551416,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_32/generated/completions/completion_0001_09346.png
s_bird_132,texture_biased,32,4,32,0.09545977056368361,25,0.7212688243309099,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_32/generated/completions/completion_0001_02713.png
s_bird_132,texture_biased,32,5,2,0.09187136285136,25,0.23488364043628818,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_32/generated/completions/completion_0001_08302.png
s_bird_132,texture_biased,64,1,58,0.20471771899339947,25,0.9993096866493137,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_64/generated/completions/completion_0001_08998.png
s_bird_132,texture_biased,64,2,28,0.1437164717122117,25,0.9964352526411314,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00629.png
s_bird_132,texture_biased,64,3,39,0.12770201193732286,25,0.9904720020602911,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_64/generated/completions/completion_0001_00808.png
s_bird_132,texture_biased,64,4,25,0.12354260331187689,25,0.9999992724723173,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_64/generated/completions/completion_0001_06766.png
s_bird_132,texture_biased,64,5,0,0.08363599039146324,25,0.9965122771836106,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_132/resnet50_tl_20250829/size_64/generated/completions/completion_0001_01515.png
s_bird_136,shape_biased,8,1,35,0.1591169818873099,25,0.9747854165930367,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_09714.png
s_bird_136,shape_biased,8,2,6,0.11552518787248382,25,0.6851869270029834,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_05430.png
s_bird_136,shape_biased,8,3,70,0.11309065137256963,25,0.5024346834474429,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_08516.png
s_bird_136,shape_biased,8,4,68,0.11106599639483737,25,0.5090322077231972,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_06864.png
s_bird_136,shape_biased,8,5,8,0.0946009570262151,25,0.4932938172863856,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_09385.png
s_bird_136,shape_biased,16,1,1,0.10019808289738592,25,0.040108672237454714,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_00582.png
s_bird_136,shape_biased,16,2,4,0.10016837796506144,25,0.040099540676474185,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_00582.png
s_bird_136,shape_biased,16,3,6,0.10014781654169665,25,0.040093219077634704,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_00582.png
s_bird_136,shape_biased,16,4,7,0.1001372725747235,25,0.04008997707568057,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_00582.png
s_bird_136,shape_biased,16,5,13,0.10007110554993479,25,0.04006975422281907,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_00582.png
s_bird_136,shape_biased,32,1,45,0.13462204765149768,25,0.9999999929179262,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_09552.png
s_bird_136,shape_biased,32,2,13,0.11442620562249231,25,0.9999999991044842,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_06219.png
s_bird_136,shape_biased,32,3,2,0.10463373309676992,25,0.9999999962307317,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_08234.png
s_bird_136,shape_biased,32,4,10,0.09925361554334038,25,1.0,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_05945.png
s_bird_136,shape_biased,32,5,21,0.09844606674846959,25,0.9999999928843011,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_00508.png
s_bird_136,shape_biased,64,1,38,0.24160817916816563,25,0.9999999997401651,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_02893.png
s_bird_136,shape_biased,64,2,26,0.128089698822811,25,0.9999992557501587,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_00272.png
s_bird_136,shape_biased,64,3,61,0.12726833161194187,25,0.9999999913309833,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_02251.png
s_bird_136,shape_biased,64,4,40,0.10012347698856304,25,0.9999975662664287,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_01813.png
s_bird_136,shape_biased,64,5,30,0.08390787513099214,25,0.9999999694090752,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_04806.png
s_bird_136,texture_biased,8,1,0,0.10003436767603552,25,0.012580893455123022,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_8/generated/completions/completion_0001_03311.png
s_bird_136,texture_biased,8,2,1,0.10002743037954867,25,0.01257989192455906,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_8/generated/completions/completion_0001_03311.png
s_bird_136,texture_biased,8,3,2,0.10001947431886518,25,0.012578793110857064,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_8/generated/completions/completion_0001_03311.png
s_bird_136,texture_biased,8,4,3,0.10001179586704224,25,0.0125777146570327,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_8/generated/completions/completion_0001_03311.png
s_bird_136,texture_biased,8,5,4,0.10000429543787286,25,0.012576647391524675,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_8/generated/completions/completion_0001_03311.png
s_bird_136,texture_biased,16,1,0,0.14820178662135422,25,0.8881979438612649,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_16/generated/completions/completion_0001_03716.png
s_bird_136,texture_biased,16,2,26,0.11300322335629708,25,0.2918040955326897,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_16/generated/completions/completion_0001_05213.png
s_bird_136,texture_biased,16,3,70,0.0956283961969438,25,0.1811565710065849,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_16/generated/completions/completion_0001_03667.png
s_bird_136,texture_biased,16,4,39,0.09330003489059861,25,0.25496821128001873,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_16/generated/completions/completion_0001_05899.png
s_bird_136,texture_biased,16,5,6,0.0931995834462357,25,0.24843258934805662,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_16/generated/completions/completion_0001_04066.png
s_bird_136,texture_biased,32,1,7,0.1050630803505963,25,0.2400711427129428,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_32/generated/completions/completion_0001_02376.png
s_bird_136,texture_biased,32,2,33,0.10474442198436003,25,0.23932917337047765,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_32/generated/completions/completion_0001_02376.png
s_bird_136,texture_biased,32,3,70,0.1036111867913804,25,0.23669226991222508,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_32/generated/completions/completion_0001_02376.png
s_bird_136,texture_biased,32,4,76,0.10289530951097015,25,0.2350265476986614,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_32/generated/completions/completion_0001_02376.png
s_bird_136,texture_biased,32,5,39,0.09786395932077642,25,0.1622053491245834,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_32/generated/completions/completion_0001_09349.png
s_bird_136,texture_biased,64,1,17,0.2133803697959376,25,0.9996220603425102,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_64/generated/completions/completion_0001_07983.png
s_bird_136,texture_biased,64,2,28,0.14332861279134904,25,0.964210522125903,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_64/generated/completions/completion_0001_08502.png
s_bird_136,texture_biased,64,3,73,0.1323767438037947,25,0.9767219565572454,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_64/generated/completions/completion_0001_06101.png
s_bird_136,texture_biased,64,4,67,0.0972549204390024,25,0.7650028512010993,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_64/generated/completions/completion_0001_09826.png
s_bird_136,texture_biased,64,5,42,0.08316245874499625,25,0.800480577349137,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_136/resnet50_tl_20250829/size_64/generated/completions/completion_0001_07613.png
s_bird_137,shape_biased,8,1,22,0.15791558466522654,25,0.4458172806331374,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_01411.png
s_bird_137,shape_biased,8,2,78,0.15169207273247914,25,0.43133101531928725,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_01411.png
s_bird_137,shape_biased,8,3,1,0.0864113544137134,25,0.04651527783814538,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04467.png
s_bird_137,shape_biased,8,4,3,0.08639336588145102,25,0.04650882828639183,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04467.png
s_bird_137,shape_biased,8,5,7,0.08635587252928875,25,0.046495384019387985,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_8/generated/completions/completion_0001_04467.png
s_bird_137,shape_biased,16,1,62,0.16912271646428637,25,0.9999999999838018,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_03034.png
s_bird_137,shape_biased,16,2,41,0.1555297581897406,25,0.9999999999999523,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_08997.png
s_bird_137,shape_biased,16,3,50,0.09869600403174301,25,0.9999999999935938,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_07001.png
s_bird_137,shape_biased,16,4,36,0.09653298450138414,25,0.9999999089108026,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_03864.png
s_bird_137,shape_biased,16,5,56,0.09190348531361013,25,0.999999999999988,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_16/generated/completions/completion_0001_02404.png
s_bird_137,shape_biased,32,1,66,0.13332646417196586,25,0.9999307079835295,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_07897.png
s_bird_137,shape_biased,32,2,3,0.1222945473009538,25,0.9999999983969576,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_07183.png
s_bird_137,shape_biased,32,3,67,0.11342841407159605,25,0.9999967095534682,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_00472.png
s_bird_137,shape_biased,32,4,22,0.10439435766187276,25,0.9999634033510939,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_01408.png
s_bird_137,shape_biased,32,5,56,0.1037531438937722,25,0.9999999959967022,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_32/generated/completions/completion_0001_09929.png
s_bird_137,shape_biased,64,1,7,0.2016794486927889,25,0.9999998889296475,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_00489.png
s_bird_137,shape_biased,64,2,16,0.1521405295726749,25,0.9999999645941877,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_03084.png
s_bird_137,shape_biased,64,3,28,0.12837765385897312,25,0.9999791791784984,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_01359.png
s_bird_137,shape_biased,64,4,11,0.09799479540588665,25,0.9999824241514013,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_06701.png
s_bird_137,shape_biased,64,5,68,0.08511205692981155,25,0.9999914807810312,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_geirhos_tl/size_64/generated/completions/completion_0001_02791.png
s_bird_137,texture_biased,8,1,0,0.1116794612175751,25,0.11168461792959125,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_tl_20250829/size_8/generated/completions/completion_0001_06656.png
s_bird_137,texture_biased,8,2,5,0.11140523654808732,25,0.11140840432423778,/data/storage-occ-v2/repos/monte-carlo-selection/data/cases/generated_from_best_occluders/s_bird_137/resnet50_tl_20250829/size_8/generated/completions/completion_0001_06656.png
